_time;_value;_field;_time;_value;_field
2022-03-03T19:07:19.5Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:20.7Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:19.7Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:20.9Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:20Z;1.15;Accelerazione_Media_DX;2022-03-03T19:09:21.2Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:20.2Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:21.4Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:20.4Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:21.7Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:20.7Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:21.9Z;0.41;Accelerazione_Media_SX
2022-03-03T19:07:20.9Z;1.15;Accelerazione_Media_DX;2022-03-03T19:09:22.2Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:23.7Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:22.4Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:24Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:22.6Z;0.42;Accelerazione_Media_SX
2022-03-03T19:07:24.2Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:22.9Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:24.4Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:23.1Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:24.7Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:23.4Z;0.42;Accelerazione_Media_SX
2022-03-03T19:07:27.9Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:23.6Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:28.1Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:23.8Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:28.4Z;1.11;Accelerazione_Media_DX;2022-03-03T19:09:24.1Z;0.42;Accelerazione_Media_SX
2022-03-03T19:07:28.6Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:24.3Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:29.9Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:27.4Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:30.2Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:30.4Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:30.4Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:30.6Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:30.7Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:30.9Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:30.9Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:31.1Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:33.7Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:31.4Z;0.42;Accelerazione_Media_SX
2022-03-03T19:07:34Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:31.6Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:34.2Z;1.15;Accelerazione_Media_DX;2022-03-03T19:09:31.9Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:34.5Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:32.1Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:34.7Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:34.9Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:34.9Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:36.3Z;0.42;Accelerazione_Media_SX
2022-03-03T19:07:35.2Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:36.9Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:35.4Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:38.2Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:35.7Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:41Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:35.9Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:41.3Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:43.8Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:44.9Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:44.1Z;1.16;Accelerazione_Media_DX;2022-03-03T19:09:47.5Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:44.3Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:47.8Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:47.3Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:48Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:47.5Z;1.15;Accelerazione_Media_DX;2022-03-03T19:09:48.2Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:47.7Z;1.16;Accelerazione_Media_DX;2022-03-03T19:09:48.5Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:47.9Z;1.11;Accelerazione_Media_DX;2022-03-03T19:09:48.7Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:48.2Z;2.18;Accelerazione_Media_DX;2022-03-03T19:09:48.9Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:48.4Z;0.91;Accelerazione_Media_DX;2022-03-03T19:09:49.2Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:48.7Z;1.56;Accelerazione_Media_DX;2022-03-03T19:09:49.4Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:48.9Z;-0.78;Accelerazione_Media_DX;2022-03-03T19:09:49.6Z;0.42;Accelerazione_Media_SX
2022-03-03T19:07:49.2Z;1.26;Accelerazione_Media_DX;2022-03-03T19:09:49.9Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:49.5Z;1.74;Accelerazione_Media_DX;2022-03-03T19:09:50.1Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:49.8Z;1.16;Accelerazione_Media_DX;2022-03-03T19:09:50.3Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:50Z;1.17;Accelerazione_Media_DX;2022-03-03T19:09:50.5Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:50.3Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:50.8Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:50.5Z;1.27;Accelerazione_Media_DX;2022-03-03T19:09:51Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:50.7Z;1.15;Accelerazione_Media_DX;2022-03-03T19:09:51.2Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:51Z;1.11;Accelerazione_Media_DX;2022-03-03T19:09:51.5Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:51.3Z;-2.5;Accelerazione_Media_DX;2022-03-03T19:09:51.7Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:51.5Z;2.42;Accelerazione_Media_DX;2022-03-03T19:09:52Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:51.7Z;2.31;Accelerazione_Media_DX;2022-03-03T19:09:52.2Z;0.42;Accelerazione_Media_SX
2022-03-03T19:07:51.9Z;1.54;Accelerazione_Media_DX;2022-03-03T19:09:52.5Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:52.2Z;1.88;Accelerazione_Media_DX;2022-03-03T19:09:52.7Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:52.4Z;0.92;Accelerazione_Media_DX;2022-03-03T19:09:53Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:52.7Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:53.2Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:52.9Z;0.79;Accelerazione_Media_DX;2022-03-03T19:09:53.5Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:55.8Z;1.29;Accelerazione_Media_DX;2022-03-03T19:09:53.7Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:56Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:54Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:59.2Z;0.56;Accelerazione_Media_DX;2022-03-03T19:09:54.2Z;0.42;Accelerazione_Media_SX
2022-03-03T19:07:59.5Z;-3.26;Accelerazione_Media_DX;2022-03-03T19:09:54.5Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:03.4Z;0.83;Accelerazione_Media_DX;2022-03-03T19:09:54.7Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:03.7Z;1.39;Accelerazione_Media_DX;2022-03-03T19:09:54.9Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:03.9Z;3.62;Accelerazione_Media_DX;2022-03-03T19:09:55.2Z;0.47;Accelerazione_Media_SX
2022-03-03T19:08:04.1Z;1.55;Accelerazione_Media_DX;2022-03-03T19:09:55.4Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:04.4Z;1.31;Accelerazione_Media_DX;2022-03-03T19:09:55.7Z;0.45;Accelerazione_Media_SX
2022-03-03T19:08:05.1Z;1.18;Accelerazione_Media_DX;2022-03-03T19:09:56.3Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:05.3Z;1.19;Accelerazione_Media_DX;2022-03-03T19:09:56.5Z;0.46;Accelerazione_Media_SX
2022-03-03T19:08:05.8Z;1.23;Accelerazione_Media_DX;2022-03-03T19:09:56.8Z;0.49;Accelerazione_Media_SX
2022-03-03T19:08:06Z;1.09;Accelerazione_Media_DX;2022-03-03T19:09:57Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:06.3Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:57.3Z;0.47;Accelerazione_Media_SX
2022-03-03T19:08:06.5Z;1.32;Accelerazione_Media_DX;2022-03-03T19:09:57.5Z;0.45;Accelerazione_Media_SX
2022-03-03T19:08:06.7Z;1.1;Accelerazione_Media_DX;2022-03-03T19:10:00.4Z;0.46;Accelerazione_Media_SX
2022-03-03T19:08:06.9Z;1.13;Accelerazione_Media_DX;2022-03-03T19:10:05.7Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:07.2Z;0.38;Accelerazione_Media_DX;2022-03-03T19:10:05.9Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:10.4Z;1.61;Accelerazione_Media_DX;2022-03-03T19:10:06.2Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:11Z;0.44;Accelerazione_Media_DX;2022-03-03T19:10:06.7Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:11.3Z;1.41;Accelerazione_Media_DX;2022-03-03T19:10:06.9Z;0.42;Accelerazione_Media_SX
2022-03-03T19:08:11.5Z;1.25;Accelerazione_Media_DX;2022-03-03T19:10:07.2Z;0.42;Accelerazione_Media_SX
2022-03-03T19:08:11.8Z;1.5;Accelerazione_Media_DX;2022-03-03T19:10:07.4Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:12Z;1.17;Accelerazione_Media_DX;2022-03-03T19:10:07.6Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:12.2Z;1.12;Accelerazione_Media_DX;2022-03-03T19:10:07.9Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:12.5Z;1.07;Accelerazione_Media_DX;2022-03-03T19:10:08.1Z;0.47;Accelerazione_Media_SX
2022-03-03T19:08:12.7Z;1.22;Accelerazione_Media_DX;2022-03-03T19:10:08.3Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:13Z;1.1;Accelerazione_Media_DX;2022-03-03T19:10:08.6Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:13.2Z;1.13;Accelerazione_Media_DX;2022-03-03T19:10:08.8Z;0.46;Accelerazione_Media_SX
2022-03-03T19:08:16.4Z;1.32;Accelerazione_Media_DX;2022-03-03T19:10:09.1Z;0.45;Accelerazione_Media_SX
2022-03-03T19:08:16.7Z;1.38;Accelerazione_Media_DX;2022-03-03T19:10:09.3Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:16.9Z;3.19;Accelerazione_Media_DX;2022-03-03T19:10:09.4Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:20.8Z;1.28;Accelerazione_Media_DX;2022-03-03T19:10:09.5Z;0.46;Accelerazione_Media_SX
2022-03-03T19:08:21Z;1.06;Accelerazione_Media_DX;2022-03-03T19:10:09.8Z;0.47;Accelerazione_Media_SX
2022-03-03T19:08:23.8Z;-2.95;Accelerazione_Media_DX;2022-03-03T19:10:12.9Z;0.45;Accelerazione_Media_SX
2022-03-03T19:08:24Z;1.11;Accelerazione_Media_DX;2022-03-03T19:10:13.1Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:24.3Z;0.94;Accelerazione_Media_DX;2022-03-03T19:10:13.6Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:24.5Z;0.84;Accelerazione_Media_DX;2022-03-03T19:10:15Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:24.8Z;1.92;Accelerazione_Media_DX;2022-03-03T19:10:15.5Z;0.45;Accelerazione_Media_SX
2022-03-03T19:08:25Z;1.46;Accelerazione_Media_DX;2022-03-03T19:10:15.9Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:25.3Z;0.9;Accelerazione_Media_DX;2022-03-03T19:10:16.2Z;0.42;Accelerazione_Media_SX
2022-03-03T19:08:25.5Z;0.9;Accelerazione_Media_DX;2022-03-03T19:10:16.4Z;0.47;Accelerazione_Media_SX
2022-03-03T19:08:25.8Z;1.34;Accelerazione_Media_DX;2022-03-03T19:10:22.9Z;0.46;Accelerazione_Media_SX
2022-03-03T19:08:26Z;1.17;Accelerazione_Media_DX;2022-03-03T19:10:23.9Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:26.2Z;1.09;Accelerazione_Media_DX;2022-03-03T19:10:24.1Z;0.44;Accelerazione_Media_SX
2022-03-03T19:08:32.3Z;1.05;Accelerazione_Media_DX;2022-03-03T19:10:24.4Z;0.42;Accelerazione_Media_SX
2022-03-03T19:08:33.6Z;0.84;Accelerazione_Media_DX;2022-03-03T19:10:24.6Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:34.2Z;1.15;Accelerazione_Media_DX;2022-03-03T19:10:24.9Z;0.41;Accelerazione_Media_SX
2022-03-03T19:08:34.9Z;1.03;Accelerazione_Media_DX;2022-03-03T19:10:34Z;0.43;Accelerazione_Media_SX
2022-03-03T19:08:38.8Z;1.11;Accelerazione_Media_DX;2022-03-03T19:10:39.3Z;0.26;Accelerazione_Media_SX
2022-03-03T19:08:58.3Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:39.9Z;0.46;Accelerazione_Media_SX
2022-03-03T19:09:09.3Z;1.16;Accelerazione_Media_DX;2022-03-03T19:10:40.1Z;-3.65;Accelerazione_Media_SX
2022-03-03T19:09:09.5Z;1.15;Accelerazione_Media_DX;2022-03-03T19:10:42.5Z;1.45;Accelerazione_Media_SX
2022-03-03T19:09:09.8Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:42.8Z;2.72;Accelerazione_Media_SX
2022-03-03T19:09:10Z;1.13;Accelerazione_Media_DX;2022-03-03T19:10:42.9Z;0.26;Accelerazione_Media_SX
2022-03-03T19:09:10.2Z;1.16;Accelerazione_Media_DX;2022-03-03T19:10:43Z;0.51;Accelerazione_Media_SX
2022-03-03T19:09:10.5Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:43.2Z;0.57;Accelerazione_Media_SX
2022-03-03T19:09:10.7Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:43.5Z;-2.94;Accelerazione_Media_SX
2022-03-03T19:09:11Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:43.8Z;0.85;Accelerazione_Media_SX
2022-03-03T19:09:11.2Z;1.16;Accelerazione_Media_DX;2022-03-03T19:10:44Z;0.41;Accelerazione_Media_SX
2022-03-03T19:09:11.5Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:44.3Z;0.17;Accelerazione_Media_SX
2022-03-03T19:09:12.8Z;1.17;Accelerazione_Media_DX;2022-03-03T19:10:46.9Z;0.39;Accelerazione_Media_SX
2022-03-03T19:09:13.1Z;1.15;Accelerazione_Media_DX;2022-03-03T19:10:47.1Z;-0.03;Accelerazione_Media_SX
2022-03-03T19:09:13.3Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:47.3Z;0.44;Accelerazione_Media_SX
2022-03-03T19:09:13.6Z;1.15;Accelerazione_Media_DX;2022-03-03T19:10:47.6Z;0.05;Accelerazione_Media_SX
2022-03-03T19:09:13.8Z;1.15;Accelerazione_Media_DX;2022-03-03T19:10:47.9Z;0.14;Accelerazione_Media_SX
2022-03-03T19:09:19.1Z;1.16;Accelerazione_Media_DX;2022-03-03T19:10:48.1Z;0.53;Accelerazione_Media_SX
2022-03-03T19:09:21.8Z;1.16;Accelerazione_Media_DX;2022-03-03T19:10:49.5Z;0.59;Accelerazione_Media_SX
2022-03-03T19:09:22.8Z;1.16;Accelerazione_Media_DX;2022-03-03T19:10:49.8Z;1.02;Accelerazione_Media_SX
2022-03-03T19:09:24.8Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:50Z;0.07;Accelerazione_Media_SX
2022-03-03T19:09:25.3Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:50.3Z;0.62;Accelerazione_Media_SX
2022-03-03T19:09:25.6Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:50.5Z;-3.26;Accelerazione_Media_SX
2022-03-03T19:09:25.9Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:50.8Z;1.97;Accelerazione_Media_SX
2022-03-03T19:09:26.2Z;1.16;Accelerazione_Media_DX;2022-03-03T19:10:51Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:26.8Z;1.13;Accelerazione_Media_DX;2022-03-03T19:10:51.2Z;0.29;Accelerazione_Media_SX
2022-03-03T19:09:27.1Z;1.15;Accelerazione_Media_DX;2022-03-03T19:10:51.5Z;0.54;Accelerazione_Media_SX
2022-03-03T19:09:27.3Z;1.15;Accelerazione_Media_DX;2022-03-03T19:10:51.7Z;0.41;Accelerazione_Media_SX
2022-03-03T19:09:27.6Z;1.16;Accelerazione_Media_DX;2022-03-03T19:10:52Z;0.39;Accelerazione_Media_SX
2022-03-03T19:09:30.3Z;1.16;Accelerazione_Media_DX;2022-03-03T19:10:52.2Z;0.36;Accelerazione_Media_SX
2022-03-03T19:09:30.5Z;1.17;Accelerazione_Media_DX;2022-03-03T19:10:52.8Z;2.52;Accelerazione_Media_SX
2022-03-03T19:09:30.8Z;1.16;Accelerazione_Media_DX;2022-03-03T19:10:53.4Z;0.38;Accelerazione_Media_SX
2022-03-03T19:09:31Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:53.6Z;0.31;Accelerazione_Media_SX
2022-03-03T19:09:31.3Z;1.15;Accelerazione_Media_DX;2022-03-03T19:10:58.8Z;0.17;Accelerazione_Media_SX
2022-03-03T19:09:31.6Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:58.9Z;0.17;Accelerazione_Media_SX
2022-03-03T19:09:31.8Z;1.14;Accelerazione_Media_DX;2022-03-03T19:10:59.1Z;0.51;Accelerazione_Media_SX
2022-03-03T19:09:32Z;1.13;Accelerazione_Media_DX;2022-03-03T19:10:59.3Z;0.23;Accelerazione_Media_SX
2022-03-03T19:09:32.3Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:05.4Z;0.49;Accelerazione_Media_SX
2022-03-03T19:09:32.5Z;1.16;Accelerazione_Media_DX;2022-03-03T19:11:08.9Z;4.17;Accelerazione_Media_SX
2022-03-03T19:09:32.8Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:09.2Z;0.28;Accelerazione_Media_SX
2022-03-03T19:09:33Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:09.4Z;0.49;Accelerazione_Media_SX
2022-03-03T19:09:33.2Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:09.7Z;0.41;Accelerazione_Media_SX
2022-03-03T19:09:33.5Z;1.13;Accelerazione_Media_DX;2022-03-03T19:11:09.9Z;0.55;Accelerazione_Media_SX
2022-03-03T19:09:33.7Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:10.1Z;0.53;Accelerazione_Media_SX
2022-03-03T19:09:33.9Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:10.4Z;0.56;Accelerazione_Media_SX
2022-03-03T19:09:34.2Z;1.16;Accelerazione_Media_DX;2022-03-03T19:11:13.4Z;0.37;Accelerazione_Media_SX
2022-03-03T19:09:34.5Z;1.16;Accelerazione_Media_DX;2022-03-03T19:11:13.7Z;0.67;Accelerazione_Media_SX
2022-03-03T19:09:34.7Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:16.9Z;0.76;Accelerazione_Media_SX
2022-03-03T19:09:35Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:23Z;0.54;Accelerazione_Media_SX
2022-03-03T19:09:35.2Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:23.2Z;0.39;Accelerazione_Media_SX
2022-03-03T19:09:35.4Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:23.4Z;0.45;Accelerazione_Media_SX
2022-03-03T19:09:35.6Z;1.17;Accelerazione_Media_DX;2022-03-03T19:11:24Z;0.44;Accelerazione_Media_SX
2022-03-03T19:09:35.9Z;1.16;Accelerazione_Media_DX;2022-03-03T19:11:24.2Z;0.44;Accelerazione_Media_SX
2022-03-03T19:09:38.8Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:24.5Z;0.42;Accelerazione_Media_SX
2022-03-03T19:09:39Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:24.7Z;0.41;Accelerazione_Media_SX
2022-03-03T19:09:39.3Z;1.16;Accelerazione_Media_DX;2022-03-03T19:11:25.3Z;0.42;Accelerazione_Media_SX
2022-03-03T19:09:39.5Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:25.6Z;0.42;Accelerazione_Media_SX
2022-03-03T19:09:39.7Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:25.8Z;0.44;Accelerazione_Media_SX
2022-03-03T19:09:40Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:26.1Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:40.2Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:26.3Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:40.4Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:26.6Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:40.6Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:29.6Z;0.42;Accelerazione_Media_SX
2022-03-03T19:09:43.5Z;1.13;Accelerazione_Media_DX;2022-03-03T19:11:32.4Z;0.44;Accelerazione_Media_SX
2022-03-03T19:09:46.4Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:35.6Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:46.7Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:35.8Z;0.45;Accelerazione_Media_SX
2022-03-03T19:09:46.9Z;1.13;Accelerazione_Media_DX;2022-03-03T19:11:38.9Z;0.44;Accelerazione_Media_SX
2022-03-03T19:09:49.8Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:39.1Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:50Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:39.4Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:50.2Z;1.13;Accelerazione_Media_DX;2022-03-03T19:11:39.6Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:50.5Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:39.9Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:50.7Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:40.1Z;0.44;Accelerazione_Media_SX
2022-03-03T19:09:50.9Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:40.4Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:51.2Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:40.6Z;0.45;Accelerazione_Media_SX
2022-03-03T19:09:51.4Z;1.12;Accelerazione_Media_DX;2022-03-03T19:11:43.4Z;0.45;Accelerazione_Media_SX
2022-03-03T19:09:51.7Z;1.16;Accelerazione_Media_DX;2022-03-03T19:11:49.4Z;0.44;Accelerazione_Media_SX
2022-03-03T19:09:51.9Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:49.7Z;0.42;Accelerazione_Media_SX
2022-03-03T19:09:52.1Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:50Z;0.44;Accelerazione_Media_SX
2022-03-03T19:09:52.4Z;1.14;Accelerazione_Media_DX;2022-03-03T19:11:50.2Z;0.42;Accelerazione_Media_SX
2022-03-03T19:09:52.6Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:52.4Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:52.8Z;1.15;Accelerazione_Media_DX;2022-03-03T19:11:55.4Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:53.1Z;1.13;Accelerazione_Media_DX;2022-03-03T19:11:55.7Z;0.42;Accelerazione_Media_SX
2022-03-03T19:09:53.3Z;1.16;Accelerazione_Media_DX;2022-03-03T19:11:56Z;0.43;Accelerazione_Media_SX
2022-03-03T19:09:53.6Z;1.12;Accelerazione_Media_DX;;;
2022-03-03T19:09:53.8Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:09:54.1Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:09:54.3Z;1.09;Accelerazione_Media_DX;;;
2022-03-03T19:09:57.4Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:10:03.3Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:10:06.4Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:10:06.7Z;1.17;Accelerazione_Media_DX;;;
2022-03-03T19:10:06.9Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:10:07.1Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:10:07.4Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:10:07.6Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:10:07.8Z;1.17;Accelerazione_Media_DX;;;
2022-03-03T19:10:08.1Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:10:08.3Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:10:08.5Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:10:08.8Z;1.17;Accelerazione_Media_DX;;;
2022-03-03T19:10:09Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:10:09.2Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:10:11.8Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:10:12Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:10:15Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:10:15.2Z;1.13;Accelerazione_Media_DX;;;
2022-03-03T19:10:15.8Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:10:16Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:10:16.3Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:10:16.5Z;1.15;Accelerazione_Media_DX;;;
2022-03-03T19:10:16.7Z;1.12;Accelerazione_Media_DX;;;
2022-03-03T19:10:17Z;1.21;Accelerazione_Media_DX;;;
2022-03-03T19:10:17.2Z;1.16;Accelerazione_Media_DX;;;
2022-03-03T19:10:17.5Z;1.14;Accelerazione_Media_DX;;;
2022-03-03T19:10:17.7Z;1.14;Accelerazione_Media_DX;;;
