_time;_value;host;_time;_value;host
;;;2022-02-21T18:19:59.2Z;0,9;Accelerometro_SX
;;;2022-02-21T18:20:02.6Z;2,6;Accelerometro_SX
;;;2022-02-21T18:20:03.2Z;1,79;Accelerometro_SX
;;;2022-02-21T18:20:07.2Z;0,84;Accelerometro_SX
;;;2022-02-21T18:20:07.7Z;1,54;Accelerometro_SX
;;;2022-02-21T18:20:08.2Z;1,39;Accelerometro_SX
;;;2022-02-21T18:20:11.6Z;1,48;Accelerometro_SX
;;;2022-02-21T18:20:15Z;1,83;Accelerometro_SX
;;;2022-02-21T18:20:17.5Z;1,23;Accelerometro_SX
;;;2022-02-21T18:20:21.1Z;1,65;Accelerometro_SX
;;;2022-02-21T18:20:24.5Z;0,47;Accelerometro_SX
;;;2022-02-21T18:20:25Z;0,84;Accelerometro_SX
;;;2022-02-21T18:20:25.7Z;1,14;Accelerometro_SX
;;;2022-02-21T18:20:29Z;1,32;Accelerometro_SX
;;;2022-02-21T18:20:29.5Z;0,96;Accelerometro_SX
;;;2022-02-21T18:20:29.9Z;0,94;Accelerometro_SX
;;;2022-02-21T18:20:30.3Z;1,07;Accelerometro_SX
;;;2022-02-21T18:20:33.5Z;1,11;Accelerometro_SX
;;;2022-02-21T18:20:34Z;1,06;Accelerometro_SX
;;;2022-02-21T18:20:37Z;1,02;Accelerometro_SX
;;;2022-02-21T18:20:37.5Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:37.9Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:38.3Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:41.6Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:42.1Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:42.6Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:43Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:43.4Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:43.9Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:44.4Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:47.8Z;1,03;Accelerometro_SX
;;;2022-02-21T18:20:51Z;1;Accelerometro_SX
;;;2022-02-21T18:20:51.5Z;0,99;Accelerometro_SX
;;;2022-02-21T18:20:54.5Z;1,02;Accelerometro_SX
;;;2022-02-21T18:20:57.5Z;1,06;Accelerometro_SX
;;;2022-02-21T18:20:58.1Z;2,22;Accelerometro_SX
;;;2022-02-21T18:20:58.6Z;4,56;Accelerometro_SX
